Date	Latitude	Longitude	Type
01/01/2019 03:28:00 AM	41.898141397	-87.721281079	WEAPONS VIOLATION
01/03/2019 10:55:00 AM	41.782081122	-87.615152161	CRIMINAL DAMAGE
01/03/2019 04:35:00 PM	41.962518249	-87.693611289	ASSAULT
01/03/2019 09:39:00 AM	41.889906681	-87.624100509	ROBBERY
01/02/2019 09:48:00 PM	41.937255198	-87.666158907	THEFT
01/01/2019 01:00:00 AM	41.949460491	-87.651974364	THEFT
01/02/2019 06:40:00 PM	41.876556376	-87.763100646	BATTERY
01/03/2019 10:00:00 PM	41.967049704	-87.752612578	THEFT
01/02/2019 12:40:00 PM	41.750005014	-87.673125651	WEAPONS VIOLATION
01/01/2019 11:30:00 AM	41.706291886	-87.645246088	CRIMINAL DAMAGE
01/01/2019 11:05:00 PM	41.882139587	-87.71104513	THEFT
01/01/2019 12:00:00 PM	41.766381851	-87.648086699	OTHER OFFENSE
01/02/2019 09:40:00 PM	41.741280553	-87.600635206	CRIMINAL DAMAGE
01/01/2019 06:00:00 AM	41.802155196	-87.691588948	BATTERY
01/01/2019 05:20:00 AM	41.895003278	-87.62152816	ASSAULT
01/02/2019 07:00:00 AM	41.878840427	-87.639582928	THEFT
01/02/2019 12:30:00 AM	41.744437029	-87.660859489	OTHER OFFENSE
01/01/2019 03:30:00 AM	41.832337226	-87.621793581	ASSAULT
01/03/2019 09:20:00 AM	41.972561751	-87.667026174	OTHER OFFENSE
01/03/2019 05:00:00 PM	41.773301656	-87.666518973	OTHER OFFENSE
01/01/2019 09:31:00 AM	41.877609409	-87.667594837	BATTERY
01/03/2019 11:05:00 PM	41.701363469	-87.651296826	CRIMINAL DAMAGE
01/03/2019 01:50:00 PM	41.881512491	-87.630869346	THEFT
01/01/2019 09:00:00 PM	41.749574708	-87.548008383	MOTOR VEHICLE THEFT
01/03/2019 03:40:00 PM	41.752613231	-87.606479974	BATTERY
01/02/2019 01:43:00 AM	41.892483732	-87.713783811	CRIMINAL TRESPASS
01/01/2019 02:25:00 AM	41.910064005	-87.710865831	BURGLARY
01/03/2019 06:00:00 PM	41.764698678	-87.590959498	BURGLARY
01/03/2019 11:29:00 PM	41.705380181	-87.702531538	CRIMINAL TRESPASS
01/01/2019 05:19:00 AM	41.756540452	-87.617427096	CRIMINAL DAMAGE
01/03/2019 09:30:00 AM	41.771131777	-87.685860576	ASSAULT
01/03/2019 03:00:00 PM	41.960999819	-87.77214688	CRIMINAL TRESPASS
01/01/2019 07:30:00 AM	41.70287318	-87.628162756	ASSAULT
01/02/2019 02:51:00 AM	41.876323566	-87.737777754	BATTERY
01/03/2019 09:43:00 PM	41.883861425	-87.728214833	CRIMINAL TRESPASS
01/03/2019 01:28:00 PM	41.871057281	-87.696837157	NARCOTICS
01/02/2019 11:25:00 PM	41.892151905	-87.759237747	ROBBERY
01/02/2019 05:30:00 PM	41.705918084	-87.670833925	THEFT
01/01/2019 05:10:00 PM	41.726228346	-87.566616616	NARCOTICS
01/01/2019 06:50:00 PM	41.866438916	-87.70234588	CRIMINAL DAMAGE
01/02/2019 06:15:00 PM	41.895505083	-87.71174182	THEFT
01/03/2019 11:55:00 AM	41.796756786	-87.755626766	DECEPTIVE PRACTICE
01/02/2019 07:58:00 PM	41.906198962	-87.670927395	CRIMINAL DAMAGE
01/02/2019 02:00:00 PM	41.896705336	-87.761584449	THEFT
01/03/2019 09:00:00 PM	41.916039654	-87.737522546	CRIMINAL DAMAGE
01/03/2019 03:14:00 AM	41.974402145	-87.79032486	THEFT
01/03/2019 10:55:00 AM	41.677468647	-87.665331132	THEFT
01/01/2019 02:00:00 PM	41.760329375	-87.574934094	CRIMINAL DAMAGE
01/03/2019 05:00:00 PM	41.805884796	-87.60725726	OTHER OFFENSE
01/03/2019 07:52:00 PM	41.895429205	-87.719573333	NARCOTICS
01/01/2019 08:30:00 PM	41.739552385	-87.602475891	MOTOR VEHICLE THEFT
01/03/2019 02:40:00 PM	41.86550928	-87.71661419	BATTERY
01/01/2019 12:15:00 PM	41.786089079	-87.685046427	THEFT
01/03/2019 05:15:00 PM	41.867414944	-87.627231186	THEFT
01/01/2019 10:00:00 PM	41.718637584	-87.649213171	BURGLARY
01/01/2019 04:20:00 PM	41.892628112	-87.712570388	NARCOTICS
01/01/2019 12:50:00 AM	41.886337253	-87.620687893	BATTERY
01/03/2019 08:20:00 AM	41.889036409	-87.713681236	CRIMINAL TRESPASS
01/02/2019 12:00:00 PM	41.658180115	-87.547132679	ASSAULT
01/03/2019 12:00:00 PM	41.860063726	-87.73722383	CRIMINAL DAMAGE
01/02/2019 05:30:00 PM	41.947540069	-87.834083706	THEFT
01/03/2019 09:00:00 AM	41.922764377	-87.69144005	MOTOR VEHICLE THEFT
01/01/2019 12:10:00 AM	41.739446992	-87.580624641	CRIMINAL DAMAGE
01/03/2019 08:00:00 AM	41.923806334	-87.707189959	THEFT
01/01/2019 04:00:00 AM	41.837782374	-87.732880255	THEFT
01/02/2019 07:00:00 PM	41.885397137	-87.741703753	BURGLARY
01/03/2019 04:00:00 PM	41.909916655	-87.62884602	THEFT
01/02/2019 09:32:00 PM	41.913337294	-87.786764616	DECEPTIVE PRACTICE
01/01/2019 12:24:00 PM	41.976558883	-87.790280795	BURGLARY
01/01/2019 02:00:00 AM	41.779846282	-87.706392569	MOTOR VEHICLE THEFT
01/03/2019 02:59:00 AM	41.75015545	-87.614947435	WEAPONS VIOLATION
01/02/2019 08:25:00 AM	41.881132397	-87.730587089	NARCOTICS
01/03/2019 05:45:00 PM	41.725450998	-87.564457208	BURGLARY
01/01/2019 02:00:00 AM	41.769142611	-87.576380906	CRIMINAL DAMAGE
01/03/2019 12:40:00 PM	41.748888679	-87.638327041	OTHER OFFENSE
01/01/2019 07:00:00 AM	41.884785439	-87.755227373	OTHER OFFENSE
01/03/2019 05:10:00 PM	41.895194984	-87.677692839	ROBBERY
01/03/2019 10:00:00 AM	41.965584255	-87.760799864	THEFT
01/01/2019 05:30:00 AM	41.787097672	-87.640624257	BATTERY
01/02/2019 09:00:00 AM	41.677726252	-87.620501252	CRIMINAL TRESPASS
01/02/2019 02:30:00 PM	41.991994035	-87.709122811	BURGLARY
01/02/2019 04:04:00 PM	41.970691456	-87.659716829	THEFT
01/02/2019 06:00:00 PM	41.764891733	-87.665334127	WEAPONS VIOLATION
01/03/2019 11:00:00 AM	41.892571811	-87.621959165	THEFT
01/01/2019 09:40:00 PM	41.765907195	-87.595806104	BATTERY
01/03/2019 10:00:00 AM	41.911389195	-87.751636792	THEFT
01/03/2019 04:00:00 PM	41.814209562	-87.640812745	MOTOR VEHICLE THEFT
01/01/2019 07:00:00 PM	41.893447354	-87.765341462	ASSAULT
01/02/2019 05:09:00 PM	41.744300592	-87.643858375	SEX OFFENSE
01/03/2019 09:09:00 PM	41.763900885	-87.68933849	ROBBERY
01/01/2019 03:20:00 PM	41.795512242	-87.651271379	MOTOR VEHICLE THEFT
01/03/2019 04:12:00 AM	42.005521507	-87.662186262	NARCOTICS
01/03/2019 07:00:00 PM	41.91192318	-87.774053886	THEFT
01/03/2019 04:55:00 PM	41.882318936	-87.759171542	ROBBERY
01/01/2019 11:05:00 PM	41.882139587	-87.71104513	DECEPTIVE PRACTICE
01/03/2019 08:04:00 PM	41.754592961	-87.741528537	THEFT
01/01/2019 06:45:00 AM	41.877267351	-87.66918466	ROBBERY
01/02/2019 04:20:00 PM	41.760084451	-87.560419001	ROBBERY
01/03/2019 06:00:00 AM	41.885524927	-87.715422837	CRIMINAL DAMAGE
01/01/2019 03:35:00 AM	41.870824122	-87.718516377	CRIMINAL DAMAGE
01/03/2019 02:30:00 AM	41.790754583	-87.739927261	CRIMINAL DAMAGE
01/02/2019 11:53:00 AM	41.849884	-87.710609096	NARCOTICS
01/02/2019 05:50:00 AM	41.993395889	-87.6823657	BATTERY
01/03/2019 04:47:00 PM	41.733325713	-87.630658154	BATTERY
01/03/2019 02:00:00 PM	41.8405527	-87.704919592	DECEPTIVE PRACTICE
01/01/2019 02:45:00 PM	41.706204287	-87.699685293	CRIMINAL DAMAGE
01/01/2019 09:57:00 AM	41.936345973	-87.72789535	WEAPONS VIOLATION
01/01/2019 11:30:00 AM	41.748052888	-87.569361911	CRIMINAL DAMAGE
01/02/2019 11:05:00 AM	41.814360986	-87.596347306	CRIMINAL DAMAGE
01/03/2019 08:00:00 AM	41.690368459	-87.613306423	BURGLARY
01/02/2019 02:30:00 PM	41.969189482	-87.795270856	CRIMINAL TRESPASS
01/02/2019 10:02:00 PM	41.896499938	-87.695490021	BATTERY
01/03/2019 08:00:00 AM	41.894993069	-87.746918939	BATTERY
01/03/2019 04:22:00 AM	41.745279932	-87.603799742	BATTERY
01/03/2019 04:00:00 AM	41.799296989	-87.735583181	THEFT
01/03/2019 05:00:00 PM	41.863375747	-87.656457451	DECEPTIVE PRACTICE
01/01/2019 07:37:00 AM	41.973339203	-87.653132052	BATTERY
01/02/2019 12:25:00 PM	41.896604191	-87.69056344	DECEPTIVE PRACTICE
01/01/2019 12:48:00 AM	41.769916749	-87.663954978	BURGLARY
01/03/2019 10:11:00 AM	41.862491347	-87.707116723	NARCOTICS
01/03/2019 10:45:00 PM	41.758533618	-87.634495527	THEFT
01/02/2019 02:10:00 PM	41.87766908	-87.629284766	THEFT
01/03/2019 09:40:00 AM	41.875113088	-87.710819551	BATTERY
01/01/2019 12:24:00 PM	41.896000234	-87.711454197	NARCOTICS
01/01/2019 06:00:00 AM	41.881524451	-87.662706932	THEFT
01/03/2019 07:00:00 PM	41.895538876	-87.624265922	THEFT
01/03/2019 03:16:00 PM	41.859078793	-87.705846852	NARCOTICS
01/02/2019 04:30:00 PM	41.88171846	-87.627760426	DECEPTIVE PRACTICE
01/01/2019 10:32:00 AM	41.678104996	-87.617414865	BATTERY
01/03/2019 05:00:00 AM	41.851182953	-87.705233985	THEFT
01/02/2019 02:33:00 PM	41.789709573	-87.6693265	CRIMINAL DAMAGE
01/01/2019 12:25:00 PM	41.885393253	-87.663547848	BATTERY
01/01/2019 04:00:00 AM	41.908430535	-87.638509526	CRIM SEXUAL ASSAULT
01/03/2019 08:15:00 PM	41.871191211	-87.625922932	DECEPTIVE PRACTICE
01/01/2019 07:03:00 PM	41.855542643	-87.696590908	OTHER OFFENSE
01/01/2019 01:30:00 PM	41.770565763	-87.585004532	OTHER OFFENSE
01/03/2019 08:00:00 PM	41.874445284	-87.627609107	ROBBERY
01/03/2019 02:11:00 AM	41.835644585	-87.646218135	NARCOTICS
01/02/2019 09:58:00 PM	41.860066967	-87.720117178	BATTERY
01/02/2019 03:40:00 PM	41.986032951	-87.658091212	CRIMINAL DAMAGE
01/01/2019 02:00:00 AM	41.899382966	-87.769200826	THEFT
01/03/2019 11:00:00 AM	41.716959853	-87.643088472	CRIMINAL DAMAGE
01/02/2019 12:46:00 PM	41.878715136	-87.738563392	BATTERY
01/03/2019 07:02:00 PM	41.881932256	-87.702219176	OTHER OFFENSE
01/02/2019 03:18:00 PM	41.770353855	-87.628296647	WEAPONS VIOLATION
01/01/2019 03:15:00 PM	41.655006476	-87.613996811	ASSAULT
01/03/2019 03:50:00 PM	42.015139625	-87.682637107	THEFT
01/01/2019 12:01:00 AM	41.852906215	-87.62769911	CRIMINAL DAMAGE
01/01/2019 06:00:00 PM	41.751007325	-87.581665974	THEFT
01/02/2019 04:50:00 PM	41.735859943	-87.597534912	ASSAULT
01/01/2019 05:00:00 PM	41.886424591	-87.722520372	ASSAULT
01/01/2019 12:45:00 AM	41.871779347	-87.71396176	BATTERY
01/02/2019 03:50:00 PM	41.912287451	-87.678414384	THEFT
01/02/2019 04:45:00 PM	41.862865389	-87.691360355	ASSAULT
01/02/2019 11:08:00 AM	41.787294256	-87.703375575	THEFT
01/01/2019 04:35:00 PM	41.873788515	-87.696964272	CRIMINAL DAMAGE
01/01/2019 12:30:00 AM	41.755940509	-87.58951381	CRIMINAL DAMAGE
01/03/2019 07:30:00 AM	41.753600455	-87.562167973	BURGLARY
01/02/2019 12:30:00 PM	41.896772914	-87.621464432	THEFT
01/01/2019 12:52:00 AM	41.876074731	-87.733729997	BATTERY
01/01/2019 02:17:00 PM	41.757693202	-87.561499576	ASSAULT
01/01/2019 12:15:00 AM	41.873957763	-87.753819541	CRIMINAL DAMAGE
01/01/2019 07:42:00 PM	41.883322654	-87.729086575	NARCOTICS
01/03/2019 03:22:00 AM	41.931780678	-87.639340302	CRIMINAL DAMAGE
01/03/2019 09:00:00 PM	41.801026089	-87.69186428	CRIMINAL DAMAGE
01/02/2019 06:11:00 PM	41.866235446	-87.720517147	NARCOTICS
01/02/2019 02:04:00 PM	41.894803417	-87.633210294	THEFT
01/01/2019 12:52:00 PM	41.8020092	-87.622063199	THEFT
01/02/2019 02:02:00 PM	41.972303235	-87.774963839	DECEPTIVE PRACTICE
01/03/2019 02:30:00 PM	41.76943556	-87.690705457	THEFT
01/01/2019 02:44:00 AM	41.915662706	-87.635076607	MOTOR VEHICLE THEFT
01/03/2019 10:25:00 PM	41.712270352	-87.61146519	BATTERY
01/01/2019 04:37:00 PM	41.867608211	-87.680298775	SEX OFFENSE
01/02/2019 11:00:00 AM	41.781633427	-87.701993729	CRIMINAL DAMAGE
01/01/2019 02:44:00 PM	41.703805075	-87.720820537	THEFT
01/01/2019 02:00:00 AM	41.788892708	-87.73650856	BURGLARY
01/01/2019 10:25:00 AM	41.891119542	-87.762434919	ASSAULT
01/01/2019 08:30:00 PM	42.001682746	-87.67313138	CRIMINAL DAMAGE
01/03/2019 12:52:00 PM	41.903201873	-87.676593393	DECEPTIVE PRACTICE
01/02/2019 12:30:00 AM	41.895363905	-87.726390989	BATTERY
01/01/2019 10:10:00 PM	41.857632275	-87.678752085	BATTERY
01/01/2019 09:34:00 PM	41.783222624	-87.656256162	ASSAULT
01/02/2019 11:10:00 PM	41.779120086	-87.615599494	BATTERY
01/03/2019 09:57:00 PM	41.794424835	-87.582519409	ASSAULT
01/02/2019 09:45:00 AM	41.774098224	-87.602138825	BATTERY
01/01/2019 09:00:00 AM	41.847737402	-87.701457979	BURGLARY
01/01/2019 08:08:00 PM	41.752555017	-87.607690017	BURGLARY
01/01/2019 12:20:00 AM	41.747617457	-87.664582442	WEAPONS VIOLATION
01/01/2019 07:30:00 AM	41.767225464	-87.673594278	MOTOR VEHICLE THEFT
01/03/2019 08:44:00 AM	41.752662793	-87.579671327	BURGLARY
01/02/2019 03:30:00 PM	41.677797185	-87.622649219	BATTERY
01/02/2019 02:30:00 PM	41.883500187	-87.627876698	DECEPTIVE PRACTICE
01/03/2019 04:05:00 AM	41.921593821	-87.667086373	CRIMINAL DAMAGE
01/02/2019 07:30:00 AM	41.795238965	-87.670692319	OTHER OFFENSE
01/01/2019 03:59:00 AM	41.797708246	-87.619301548	BATTERY
01/03/2019 06:00:00 AM	41.890132638	-87.621589582	CRIMINAL DAMAGE
01/02/2019 04:00:00 PM	41.875229772	-87.686253982	THEFT
01/01/2019 12:45:00 AM	41.747354376	-87.587095413	ROBBERY
01/02/2019 11:00:00 PM	41.891062111	-87.617043461	DECEPTIVE PRACTICE
01/02/2019 08:57:00 AM	41.878860042	-87.726396631	PUBLIC PEACE VIOLATION
01/03/2019 09:30:00 AM	41.920673739	-87.684200354	DECEPTIVE PRACTICE
01/01/2019 05:00:00 PM	41.865441583	-87.731266824	BATTERY
01/02/2019 03:35:00 PM	41.848460266	-87.681524903	ROBBERY
01/03/2019 01:44:00 PM	41.78069999	-87.791111547	BATTERY
01/02/2019 03:00:00 PM	41.777651649	-87.615560874	BATTERY
01/01/2019 08:08:00 PM	41.765844361	-87.566508007	NARCOTICS
01/02/2019 04:00:00 PM	41.778923367	-87.70624024	MOTOR VEHICLE THEFT
01/03/2019 07:45:00 AM	41.750411334	-87.564998631	BURGLARY
01/02/2019 12:50:00 AM	41.753087441	-87.563830618	BATTERY
01/03/2019 09:22:00 PM	41.939211601	-87.717698178	ASSAULT
01/03/2019 02:11:00 AM	41.79002675	-87.646261817	CRIMINAL DAMAGE
01/02/2019 04:50:00 AM	41.832102638	-87.610157029	CRIM SEXUAL ASSAULT
01/02/2019 05:00:00 PM	41.933802981	-87.645694795	THEFT
01/01/2019 03:00:00 AM	41.783353826	-87.594707892	BATTERY
01/03/2019 07:00:00 PM	41.940253844	-87.658978724	BURGLARY
01/03/2019 06:00:00 AM	41.892631323	-87.6182857	BURGLARY
01/02/2019 07:10:00 PM	41.77543953	-87.633314847	ASSAULT
01/01/2019 09:35:00 AM	41.952793572	-87.698204612	THEFT
01/01/2019 02:58:00 AM	41.88705768	-87.647514742	BATTERY
01/01/2019 03:30:00 PM	41.738105622	-87.57695434	DECEPTIVE PRACTICE
01/03/2019 03:40:00 AM	41.792862727	-87.67792266	ROBBERY
01/03/2019 12:47:00 AM	41.744371806	-87.647503635	OTHER OFFENSE
01/01/2019 09:04:00 AM	41.80859321	-87.665577234	CRIMINAL DAMAGE
01/02/2019 01:41:00 AM	41.733737422	-87.630668322	ASSAULT
01/03/2019 06:50:00 PM	41.935564407	-87.763938832	ASSAULT
01/01/2019 03:47:00 PM	41.754712406	-87.562653092	BATTERY
01/01/2019 06:45:00 PM	41.884026091	-87.728216951	CRIMINAL DAMAGE
01/01/2019 01:36:00 AM	41.76088615	-87.641862877	WEAPONS VIOLATION
01/01/2019 04:00:00 PM	41.87862256	-87.72559838	BATTERY
01/03/2019 09:00:00 AM	41.749500593	-87.548005622	CRIMINAL TRESPASS
01/01/2019 02:32:00 AM	41.773007423	-87.575261338	WEAPONS VIOLATION
01/01/2019 12:35:00 AM	41.725888209	-87.59215377	WEAPONS VIOLATION
01/03/2019 03:10:00 PM	41.885369466	-87.63243193	THEFT
01/02/2019 03:15:00 AM	41.944100334	-87.68453987	BATTERY
01/02/2019 05:00:00 PM	41.874532185	-87.705938056	THEFT
01/03/2019 12:00:00 AM	41.965614613	-87.704703239	DECEPTIVE PRACTICE
01/03/2019 11:00:00 AM	41.936308124	-87.730611769	DECEPTIVE PRACTICE
01/03/2019 03:30:00 PM	41.881623795	-87.626200793	DECEPTIVE PRACTICE
01/02/2019 10:00:00 PM	41.889320953	-87.651078681	CRIMINAL DAMAGE
01/01/2019 02:00:00 PM	41.962498197	-87.751753088	MOTOR VEHICLE THEFT
01/03/2019 12:00:00 AM	41.789468425	-87.701003796	CRIMINAL DAMAGE
01/03/2019 09:22:00 AM	41.821218828	-87.618479096	OTHER OFFENSE
01/02/2019 10:30:00 PM	41.874499333	-87.714041981	BATTERY
01/03/2019 06:22:00 PM	41.908849952	-87.646645976	THEFT
01/01/2019 07:15:00 PM	42.016607113	-87.675302757	ROBBERY
01/03/2019 08:13:00 AM	41.737027489	-87.577846331	THEFT
01/02/2019 12:30:00 PM	41.772730198	-87.575253605	CRIMINAL DAMAGE
01/03/2019 04:30:00 PM	41.831101421	-87.617675654	BATTERY
01/02/2019 06:15:00 PM	41.90352381	-87.66674162	THEFT
01/02/2019 01:20:00 PM	41.963070794	-87.655984213	DECEPTIVE PRACTICE
01/03/2019 06:28:00 PM	41.981078276	-87.66488513	BATTERY
01/01/2019 01:20:00 AM	41.832329279	-87.616983146	THEFT
01/01/2019 09:25:00 AM	41.653083749	-87.55194424	ROBBERY
01/02/2019 01:00:00 AM	41.830917641	-87.608064205	BATTERY
01/02/2019 09:52:00 AM	41.77015329	-87.682677492	BATTERY
01/01/2019 02:00:00 PM	42.016607113	-87.675302757	THEFT
01/03/2019 12:18:00 AM	41.810975324	-87.706499952	BATTERY
01/02/2019 05:20:00 PM	41.800284352	-87.69764804	THEFT
01/02/2019 04:30:00 PM	41.921449649	-87.674440469	THEFT
01/01/2019 10:17:00 AM	41.863472736	-87.710455229	ROBBERY
01/01/2019 05:20:00 AM	41.966183648	-87.666927174	BURGLARY
01/03/2019 12:00:00 PM	41.70630497	-87.692601638	THEFT
01/01/2019 03:00:00 AM	41.708570703	-87.616238281	CRIMINAL DAMAGE
01/03/2019 02:09:00 PM	41.71137408	-87.53528136	WEAPONS VIOLATION
01/02/2019 03:30:00 PM	41.880273579	-87.762847272	OTHER OFFENSE
01/01/2019 09:10:00 PM	41.764487968	-87.648033541	ROBBERY
01/03/2019 02:45:00 AM	41.939813492	-87.695246001	CRIMINAL DAMAGE
01/02/2019 06:00:00 AM	41.777127301	-87.703995684	THEFT
01/03/2019 12:35:00 AM	41.755464062	-87.650229577	ASSAULT
01/03/2019 01:30:00 PM	41.798736215	-87.652564807	BATTERY
01/02/2019 02:00:00 PM	41.922547152	-87.696784988	THEFT
01/03/2019 12:45:00 PM	41.771896595	-87.688638979	THEFT
01/12/2019 07:49:00 PM	41.879148115	-87.740567984	PROSTITUTION
01/12/2019 05:51:00 PM	41.891694878	-87.626155832	THEFT
01/12/2019 01:00:00 PM	41.897673587	-87.628227614	THEFT
01/01/2019 02:38:00 PM	41.879779138	-87.724280162	BATTERY
01/02/2019 12:35:00 PM	41.866233446	-87.720656676	ASSAULT
01/02/2019 04:24:00 PM	41.880355702	-87.626159693	BATTERY
01/03/2019 03:00:00 AM	41.765206312	-87.611623542	ASSAULT
01/01/2019 04:23:00 AM	41.981051826	-87.839658835	BATTERY
01/03/2019 01:20:00 PM	41.881650549	-87.632355065	THEFT
01/01/2019 04:50:00 PM	41.740649137	-87.637686734	NARCOTICS
01/01/2019 05:20:00 AM	41.978108446	-87.904122758	BATTERY
01/01/2019 10:25:00 PM	41.950594018	-87.652002729	MOTOR VEHICLE THEFT
01/02/2019 06:15:00 PM	41.666088635	-87.633636919	BURGLARY
01/01/2019 02:10:00 AM	41.77669021	-87.701858904	ASSAULT
01/03/2019 02:00:00 PM	41.881582612	-87.626197575	THEFT
01/03/2019 09:58:00 PM	41.751651017	-87.665900202	ASSAULT
01/03/2019 06:52:00 PM	41.88414523	-87.673130955	BATTERY
01/03/2019 09:00:00 PM	41.971236964	-87.743918117	THEFT
01/02/2019 12:00:00 PM	41.736422269	-87.604815966	THEFT
01/01/2019 11:28:00 AM	41.76321877	-87.655209271	BATTERY
01/03/2019 03:20:00 PM	41.870097302	-87.664100403	ROBBERY
01/03/2019 09:00:00 AM	41.983148713	-87.693529863	CRIMINAL DAMAGE
01/01/2019 03:00:00 AM	41.805078779	-87.741863747	THEFT
01/01/2019 04:56:00 AM	41.761181918	-87.612735241	BATTERY
01/14/2019 02:05:00 PM	41.89621879	-87.637165361	BATTERY
01/01/2019 09:13:00 AM	41.807774003	-87.671021653	CRIMINAL TRESPASS
01/02/2019 06:12:00 PM	41.748811763	-87.606383604	BATTERY
01/01/2019 05:47:00 AM	41.836885122	-87.724044849	BATTERY
01/03/2019 07:00:00 PM	41.935698465	-87.776727636	THEFT
01/02/2019 10:50:00 AM	41.758566778	-87.606229539	BATTERY
01/01/2019 01:30:00 PM	41.881955638	-87.699986249	BATTERY
01/01/2019 10:15:00 AM	41.933066884	-87.689113307	BATTERY
01/01/2019 01:16:00 PM	41.863669243	-87.709245512	NARCOTICS
01/01/2019 05:20:00 PM	41.882394062	-87.627844798	THEFT
01/01/2019 12:42:00 AM	41.908415803	-87.695066497	CRIMINAL DAMAGE
01/02/2019 07:00:00 PM	41.782340415	-87.663055812	THEFT
01/02/2019 07:55:00 AM	41.687884141	-87.638606934	MOTOR VEHICLE THEFT
01/03/2019 02:36:00 PM	41.866371802	-87.708642833	NARCOTICS
01/03/2019 07:22:00 PM	41.884904134	-87.756456547	DECEPTIVE PRACTICE
01/03/2019 04:00:00 PM	41.891770903	-87.71799234	ASSAULT
01/03/2019 01:00:00 PM	42.016701326	-87.695394263	BATTERY
01/01/2019 07:52:00 PM	41.915230178	-87.73542481	BATTERY
01/03/2019 07:30:00 AM	41.763730741	-87.580538815	CRIMINAL DAMAGE
01/01/2019 04:33:00 AM	1177355.0	1857753.0	BATTERY
01/01/2019 06:00:00 PM	41.78055547	-87.77525919	OFFENSE INVOLVING CHILDREN
01/02/2019 07:30:00 PM	41.790934642	-87.725550954	THEFT
01/02/2019 09:35:00 PM	41.909636288	-87.745300725	THEFT
01/01/2019 09:15:00 AM	41.795120973	-87.662185549	CRIMINAL DAMAGE
01/01/2019 10:00:00 AM	41.737826409	-87.601213073	BATTERY
01/02/2019 06:45:00 PM	41.727164159	-87.598538995	ROBBERY
01/01/2019 04:11:00 AM	41.702849404	-87.668367951	BATTERY
01/03/2019 10:00:00 AM	41.77650004	-87.676267196	CRIMINAL DAMAGE
01/02/2019 11:59:00 PM	41.655091947	-87.602315455	THEFT
01/03/2019 11:59:00 PM	41.748877977	-87.590562798	CRIMINAL DAMAGE
01/01/2019 10:00:00 PM	41.769488382	-87.606553443	BATTERY
01/02/2019 10:00:00 PM	41.730735959	-87.583891663	OTHER OFFENSE
01/02/2019 05:00:00 PM	41.880797299	-87.625677447	THEFT
01/02/2019 02:00:00 PM	41.681536754	-87.634124869	BATTERY
01/02/2019 06:00:00 PM	41.702690736	-87.641490676	CRIMINAL DAMAGE
01/03/2019 07:46:00 PM	41.924902436	-87.766025313	BATTERY
01/02/2019 01:03:00 PM	41.778099133	-87.633828531	BATTERY
01/01/2019 03:30:00 AM	41.74690368	-87.600212152	MOTOR VEHICLE THEFT
01/03/2019 08:00:00 AM	41.899404048	-87.685323094	BURGLARY
01/01/2019 08:55:00 AM	41.754276134	-87.643399792	BATTERY
01/02/2019 07:30:00 PM	41.885539281	-87.654765611	THEFT
01/03/2019 12:27:00 PM	41.883211898	-87.630538589	CRIMINAL DAMAGE
01/01/2019 09:00:00 PM	41.694076449	-87.675158846	CRIMINAL TRESPASS
01/01/2019 12:00:00 PM	41.692862382	-87.700870744	DECEPTIVE PRACTICE
01/03/2019 10:00:00 PM	41.732564015	-87.576825183	BURGLARY
01/03/2019 12:00:00 PM	41.721194359	-87.663966368	DECEPTIVE PRACTICE
01/03/2019 06:06:00 AM	41.847171363	-87.706333917	ASSAULT
01/01/2019 08:30:00 PM	41.911139481	-87.693345708	CRIMINAL DAMAGE
01/03/2019 08:10:00 PM	41.725970861	-87.662792158	NARCOTICS
01/03/2019 10:00:00 PM	41.743694266	-87.691248015	THEFT
01/01/2019 05:30:00 PM	41.909882217	-87.726635552	ROBBERY
01/01/2019 10:29:00 AM	41.81034488	-87.619619741	OTHER OFFENSE
01/01/2019 02:00:00 AM	41.81282603	-87.701683839	ASSAULT
01/01/2019 11:55:00 AM	41.881205735	-87.763220885	BATTERY
01/03/2019 08:53:00 PM	41.918114413	-87.722916378	CRIMINAL DAMAGE
01/03/2019 01:45:00 PM	41.867163299	-87.718518412	THEFT
01/01/2019 09:35:00 AM	42.013826955	-87.670956164	ASSAULT
01/03/2019 02:00:00 AM	41.698675284	-87.645063641	THEFT
01/02/2019 01:30:00 AM	41.751270583	-87.605938082	ASSAULT
01/02/2019 09:45:00 PM	41.722973921	-87.627485128	CRIMINAL DAMAGE
01/01/2019 12:01:00 AM	41.68671441	-87.608291235	THEFT
01/01/2019 08:00:00 AM	41.704127811	-87.563250148	BATTERY
01/02/2019 09:30:00 PM	41.909664252	-87.742728815	ASSAULT
01/01/2019 02:08:00 AM	41.749015615	-87.603907696	BATTERY
01/02/2019 10:47:00 AM	41.778883826	-87.664206366	CRIMINAL DAMAGE
01/01/2019 12:25:00 AM	41.940292114	-87.638700362	BATTERY
01/03/2019 08:30:00 AM	41.770180534	-87.615376564	BATTERY
01/02/2019 08:56:00 PM	41.8940774	-87.744415053	THEFT
01/02/2019 10:30:00 AM	41.886882548	-87.626774469	THEFT
01/02/2019 08:00:00 PM	41.814688524	-87.727505433	THEFT
01/01/2019 04:49:00 PM	41.872680029	-87.714066886	CRIMINAL TRESPASS
01/01/2019 02:00:00 PM	41.800238688	-87.701308686	CRIMINAL TRESPASS
01/01/2019 01:30:00 AM	41.70287318	-87.628162756	ASSAULT
